dataset_version,feature_schema_version,extraction_artifact_version,label_schema_version,label_source,weak_target_score,expert_target_score,query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,artifact_path,artifact_sha1,artifact_size_bytes,target_score
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,лучшие ландшафтный дизайн,landscape_design,comparison,,,https://blog.room-gpt.ru/2026/03/11/programma-dlya-landshaftnogo-dizajna-obzor-luchshih-servisov-v-2026-godu/,blog.room-gpt.ru,2,0,,,content,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://blog.room-gpt.ru/2026/03/11/programma-dlya-landshaftnogo-dizajna-obzor-luchshih-servisov-v-2026-godu/"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,лучшие ландшафтный дизайн,landscape_design,comparison,,,https://www.kp.ru/russia/moskva/luchshie-studii-landshaftnogo-dizajna-v-moskve/,kp.ru,3,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.kp.ru/russia/moskva/luchshie-studii-landshaftnogo-dizajna-v-moskve/
Call log:
  - navigating to ""https://www.kp.ru/russia/moskva/luchshie-studii-landshaftnogo-dizajna-v-moskve/"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,лучшие ландшафтный дизайн,landscape_design,comparison,,,https://www.sostav.ru/blogs/287135/83875,sostav.ru,5,0,,,article,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://www.sostav.ru/blogs/287135/83875
Call log:
  - navigating to ""https://www.sostav.ru/blogs/287135/83875"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,лучшие ландшафтный дизайн,landscape_design,comparison,,,https://realty.rbc.ru/news/66abb0969a7947d53087fe9b,realty.rbc.ru,7,0,,,article,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://realty.rbc.ru/news/66abb0969a7947d53087fe9b
Call log:
  - navigating to ""https://realty.rbc.ru/news/66abb0969a7947d53087fe9b"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,как выбрать спил деревьев,tree_removal,informational,,,https://ryvok.ru/article/kak-spilit-derevo/,ryvok.ru,4,0,,,article,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://ryvok.ru/article/kak-spilit-derevo/
Call log:
  - navigating to ""https://ryvok.ru/article/kak-spilit-derevo/"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,как выбрать спил деревьев,tree_removal,informational,,,https://vannadizain.ru/strojka/spil-derevev-bez-paniki-chto-nuzhno-znat-do-pervoj-pily,vannadizain.ru,6,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://vannadizain.ru/strojka/spil-derevev-bez-paniki-chto-nuzhno-znat-do-pervoj-pily
Call log:
  - navigating to ""https://vannadizain.ru/strojka/spil-derevev-bez-paniki-chto-nuzhno-znat-do-pervoj-pily"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,спил деревьев с гарантией,tree_removal,commercial,,,https://chistya-dacha.ru/uslugi/uborka-dachnykh-uchastkov/spil-derevev/,chistya-dacha.ru,7,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://chistya-dacha.ru/uslugi/uborka-dachnykh-uchastkov/spil-derevev/
Call log:
  - navigating to ""https://chistya-dacha.ru/uslugi/uborka-dachnykh-uchastkov/spil-derevev/"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,спил деревьев с гарантией,tree_removal,commercial,,,https://spilar.ru/,spilar.ru,8,0,,,homepage,failed,"Page.goto: net::ERR_CERT_DATE_INVALID at https://spilar.ru/
Call log:
  - navigating to ""https://spilar.ru/"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,спил деревьев рядом,tree_removal,commercial,Казань,43,https://www.ivd.ru/stroitelstvo-i-remont/zakony-i-finansy/mozhno-li-spilit-derevo-na-uchastke-trebovaniya-zakona-i-shtrafy-za-narushenie-132602,ivd.ru,2,0,,,content,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.ivd.ru/stroitelstvo-i-remont/zakony-i-finansy/mozhno-li-spilit-derevo-na-uchastke-trebovaniya-zakona-i-shtrafy-za-narushenie-132602"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,спил деревьев рядом,tree_removal,commercial,Казань,43,https://realty.yandex.ru/journal/post/kakie-derevya-mozhno-pilit-bez-razresheniya/,realty.yandex.ru,4,0,,,article,failed,"Page.goto: net::ERR_CONNECTION_RESET at https://realty.yandex.ru/journal/post/kakie-derevya-mozhno-pilit-bez-razresheniya/
Call log:
  - navigating to ""https://realty.yandex.ru/journal/post/kakie-derevya-mozhno-pilit-bez-razresheniya/"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,лучшие спил деревьев,tree_removal,comparison,,,https://ryvok.ru/article/kak-spilit-derevo/,ryvok.ru,6,0,,,article,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://ryvok.ru/article/kak-spilit-derevo/
Call log:
  - navigating to ""https://ryvok.ru/article/kak-spilit-derevo/"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,как выбрать строительство бассейна,pool_installation,informational,,,https://stroyvec.ru/poluchite-ekspertnye-sovety-professionalov-o-stroitelstve-bassejnov/,stroyvec.ru,4,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://stroyvec.ru/poluchite-ekspertnye-sovety-professionalov-o-stroitelstve-bassejnov/
Call log:
  - navigating to ""https://stroyvec.ru/poluchite-ekspertnye-sovety-professionalov-o-stroitelstve-bassejnov/"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,как выбрать строительство бассейна,pool_installation,informational,,,https://rosbuild-expo.ru/ru/articles/stroitelstvo-bassejnov/,rosbuild-expo.ru,6,0,,,article,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://rosbuild-expo.ru/ru/articles/stroitelstvo-bassejnov/
Call log:
  - navigating to ""https://rosbuild-expo.ru/ru/articles/stroitelstvo-bassejnov/"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,строительство бассейна рядом,pool_installation,commercial,Новосибирск,65,https://www.domamo.ru/journal/detail/kak-postroit-basseyn-v-zagorodnom-dome/,domamo.ru,2,0,,,article,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://www.domamo.ru/journal/detail/kak-postroit-basseyn-v-zagorodnom-dome/
Call log:
  - navigating to ""https://www.domamo.ru/journal/detail/kak-postroit-basseyn-v-zagorodnom-dome/"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,строительство бассейна рядом,pool_installation,commercial,Новосибирск,65,https://www.allpools.ru/services/bassein,allpools.ru,6,0,,,category,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.allpools.ru/services/bassein"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,строительство бассейна рядом,pool_installation,commercial,Новосибирск,65,https://hipool.ru/stroitelstvo-krytogo-bassejna-pod-kljuch,hipool.ru,8,0,,,content,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://hipool.ru/stroitelstvo-krytogo-bassejna-pod-kljuch
Call log:
  - navigating to ""https://hipool.ru/stroitelstvo-krytogo-bassejna-pod-kljuch"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,строительство бассейна рядом,pool_installation,commercial,Новосибирск,65,https://rs-pools.ru/,rs-pools.ru,9,0,,,homepage,failed,"Page.goto: net::ERR_CONNECTION_RESET at https://rs-pools.ru/
Call log:
  - navigating to ""https://rs-pools.ru/"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,строительство бассейна рядом,pool_installation,commercial,Новосибирск,65,https://so-spa.ru/article/sovremennye-idei-dlya-stroitelstva-basseynov/,so-spa.ru,10,0,,,article,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://so-spa.ru/article/sovremennye-idei-dlya-stroitelstva-basseynov/
Call log:
  - navigating to ""https://so-spa.ru/article/sovremennye-idei-dlya-stroitelstva-basseynov/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,100.0,,строительство бассейна консультация,pool_installation,commercial,,,https://rusbassein.ru/,rusbassein.ru,1,0,,,homepage,failed,"Page.goto: net::ERR_CONNECTION_RESET at https://rusbassein.ru/
Call log:
  - navigating to ""https://rusbassein.ru/"", waiting until ""domcontentloaded""
",,,0,100.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,строительство бани рядом,sauna_construction,commercial,Москва,213,https://stroy-podskazka.ru/banya/svoimi-rukami-bystro-i-deshevo/,stroy-podskazka.ru,4,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_CLOSED at https://stroy-podskazka.ru/banya/svoimi-rukami-bystro-i-deshevo/
Call log:
  - navigating to ""https://stroy-podskazka.ru/banya/svoimi-rukami-bystro-i-deshevo/"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,строительство бани рядом,sauna_construction,commercial,Москва,213,https://realty.rbc.ru/news/6621103a9a7947c5fa8938ba,realty.rbc.ru,6,0,,,article,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://realty.rbc.ru/news/6621103a9a7947c5fa8938ba
Call log:
  - navigating to ""https://realty.rbc.ru/news/6621103a9a7947c5fa8938ba"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,лучшие строительство бани,sauna_construction,comparison,,,https://o-vannoy.ru/banya/iz-blokov/,o-vannoy.ru,5,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_CLOSED at https://o-vannoy.ru/banya/iz-blokov/
Call log:
  - navigating to ""https://o-vannoy.ru/banya/iz-blokov/"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,ит аутсорсинг Санкт-Петербург,it_outsourcing,commercial,Санкт-Петербург,2,https://stekspb.ru/,stekspb.ru,2,0,,,homepage,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://stekspb.ru/
Call log:
  - navigating to ""https://stekspb.ru/"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,ит аутсорсинг цена,it_outsourcing,commercial,,,https://stekspb.ru/it-calculator/,stekspb.ru,10,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://stekspb.ru/it-calculator/
Call log:
  - navigating to ""https://stekspb.ru/it-calculator/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,ит аутсорсинг отзывы,it_outsourcing,comparison,,,https://www.kp.ru/money/uslugi-moskva/it-autsorsing-v-moskve/,kp.ru,6,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.kp.ru/money/uslugi-moskva/it-autsorsing-v-moskve/
Call log:
  - navigating to ""https://www.kp.ru/money/uslugi-moskva/it-autsorsing-v-moskve/"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,ит аутсорсинг для бизнеса,it_outsourcing,commercial,,,https://jet.su/services/it-outsourcing/,jet.su,4,0,,,category,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://jet.su/services/it-outsourcing/
Call log:
  - navigating to ""https://jet.su/services/it-outsourcing/"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,ит аутсорсинг для бизнеса,it_outsourcing,commercial,,,https://1solution.ru/services/it-autsorsing/,1solution.ru,9,0,,,category,failed,Browser rendering did not produce usable content,,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,ит аутсорсинг под ключ,it_outsourcing,commercial,,,https://timeweb.com/ru/community/articles/top-15-rossiyskih-it-autsors-kompaniy-spektr-uslug-plyusy-i-minusy,timeweb.com,2,0,,,article,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://timeweb.com/ru/community/articles/top-15-rossiyskih-it-autsors-kompaniy-spektr-uslug-plyusy-i-minusy
Call log:
  - navigating to ""https://timeweb.com/ru/community/articles/top-15-rossiyskih-it-autsors-kompaniy-spektr-uslug-plyusy-i-minusy"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,ит аутсорсинг рядом,it_outsourcing,commercial,Санкт-Петербург,2,https://techcoredev.ru/blog/top-it-autsorsingovyh-kompanij-rossii/,techcoredev.ru,10,0,,,article,failed,"Page.goto: net::ERR_CONNECTION_RESET at https://techcoredev.ru/blog/top-it-autsorsingovyh-kompanij-rossii/
Call log:
  - navigating to ""https://techcoredev.ru/blog/top-it-autsorsingovyh-kompanij-rossii/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,лучшие ит аутсорсинг,it_outsourcing,comparison,,,https://www.kp.ru/money/uslugi-moskva/it-autsorsing-v-moskve/,kp.ru,10,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.kp.ru/money/uslugi-moskva/it-autsorsing-v-moskve/
Call log:
  - navigating to ""https://www.kp.ru/money/uslugi-moskva/it-autsorsing-v-moskve/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,аудит информационной безопасности Екатеринбург,cybersecurity_audit,commercial,Екатеринбург,54,https://ekaterinburg.beeline.ru/business/information-security/,ekaterinburg.beeline.ru,10,0,,,content,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://ekaterinburg.beeline.ru/business/information-security/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,аудит информационной безопасности цена,cybersecurity_audit,commercial,,,https://274418.selcdn.ru/cv08300-33250f0d-0664-43fc-9dbf-9d89738d114e/uploads/430842/ed7a7eef-fa2f-43a1-bd41-29742cc7bf59.pdf,274418.selcdn.ru,3,0,,,content,failed,"Page.goto: Download is starting
Call log:
  - navigating to ""https://274418.selcdn.ru/cv08300-33250f0d-0664-43fc-9dbf-9d89738d114e/uploads/430842/ed7a7eef-fa2f-43a1-bd41-29742cc7bf59.pdf"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,аудит информационной безопасности цена,cybersecurity_audit,commercial,,,https://ininsys.ru/uslugi/audit-informacionnoj-bezopasnosti/,ininsys.ru,7,0,,,content,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://ininsys.ru/uslugi/audit-informacionnoj-bezopasnosti/"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,аудит информационной безопасности цена,cybersecurity_audit,commercial,,,https://www.ec-rs.ru/resheniya/audit-informatsionnoy-bezopasnosti/,ec-rs.ru,8,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_RESET at https://www.ec-rs.ru/resheniya/audit-informatsionnoy-bezopasnosti/
Call log:
  - navigating to ""https://www.ec-rs.ru/resheniya/audit-informatsionnoy-bezopasnosti/"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,аудит информационной безопасности цена,cybersecurity_audit,commercial,,,https://ib.it-pnk.ru/services/audit-informatsionnoy-bezopasnosti/audit-informatsionnoy-bezopasnosti/,ib.it-pnk.ru,10,0,,,category,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://ib.it-pnk.ru/services/audit-informatsionnoy-bezopasnosti/audit-informatsionnoy-bezopasnosti/
Call log:
  - navigating to ""https://ib.it-pnk.ru/services/audit-informatsionnoy-bezopasnosti/audit-informatsionnoy-bezopasnosti/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,аудит информационной безопасности отзывы,cybersecurity_audit,comparison,,,https://rtmtech.ru/services/audit-ib/,rtmtech.ru,2,0,,,category,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://rtmtech.ru/services/audit-ib/
Call log:
  - navigating to ""https://rtmtech.ru/services/audit-ib/"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,аудит информационной безопасности отзывы,cybersecurity_audit,comparison,,,https://profinfoservice.ru/blog/chto-proveryaut-pri-audite-informacionnoy-bezopasnosti/,profinfoservice.ru,5,0,,,article,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://profinfoservice.ru/blog/chto-proveryaut-pri-audite-informacionnoy-bezopasnosti/
Call log:
  - navigating to ""https://profinfoservice.ru/blog/chto-proveryaut-pri-audite-informacionnoy-bezopasnosti/"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,аудит информационной безопасности отзывы,cybersecurity_audit,comparison,,,https://platformv.sbertech.ru/blog/audit-informaczionnoj-bezopasnosti,platformv.sbertech.ru,9,0,,,article,failed,Browser rendering did not produce usable content,,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,100.0,,аудит информационной безопасности под ключ,cybersecurity_audit,commercial,,,https://1solution.ru/services/audit-informacionnoj-bezopasnosti/,1solution.ru,1,0,,,category,failed,Browser rendering did not produce usable content,,,0,100.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,аудит информационной безопасности консультация,cybersecurity_audit,commercial,,,https://sudexpa.ru/expertises/ekspertiza-i-audit-informatcionnoi-bezopasnosti/,sudexpa.ru,5,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_RESET at https://sudexpa.ru/expertises/ekspertiza-i-audit-informatcionnoi-bezopasnosti/
Call log:
  - navigating to ""https://sudexpa.ru/expertises/ekspertiza-i-audit-informatcionnoi-bezopasnosti/"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,внедрение crm Казань,crm_integration,commercial,Казань,43,https://kazan.1cbit.ru/1s-otrasli/vnedrenie-crm-sistem/,kazan.1cbit.ru,9,0,,,content,failed,Browser rendering did not produce usable content,,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,внедрение crm Казань,crm_integration,commercial,Казань,43,https://kazan.roofoos.ru/,kazan.roofoos.ru,10,0,,,homepage,failed,"Page.goto: net::ERR_CERT_AUTHORITY_INVALID at https://kazan.roofoos.ru/
Call log:
  - navigating to ""https://kazan.roofoos.ru/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,внедрение crm отзывы,crm_integration,comparison,,,https://okocrm.com/blog/rejting-integratorov-crm-sistem/,okocrm.com,3,0,,,article,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://okocrm.com/blog/rejting-integratorov-crm-sistem/
Call log:
  - navigating to ""https://okocrm.com/blog/rejting-integratorov-crm-sistem/"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,внедрение crm отзывы,crm_integration,comparison,,,https://habr.com/ru/articles/879292/,habr.com,9,0,,,article,failed,"Page.goto: net::ERR_CONNECTION_RESET at https://habr.com/ru/articles/879292/
Call log:
  - navigating to ""https://habr.com/ru/articles/879292/"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,внедрение crm отзывы,crm_integration,comparison,,,https://elma365.com/ru/articles/obzor-populyarnyh-crm-sistem-rf-i-mira/,elma365.com,10,0,,,article,failed,"Page.goto: net::ERR_CONNECTION_ABORTED at https://elma365.com/ru/articles/obzor-populyarnyh-crm-sistem-rf-i-mira/
Call log:
  - navigating to ""https://elma365.com/ru/articles/obzor-populyarnyh-crm-sistem-rf-i-mira/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,как выбрать внедрение crm,crm_integration,informational,,,https://learn.micr,learn.micr,6,0,,,homepage,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://learn.micr/
Call log:
  - navigating to ""https://learn.micr/"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,внедрение crm с гарантией,crm_integration,commercial,,,https://www.1cbit.ru/blog/vnedrenie-crm-sistemy/,1cbit.ru,7,0,,,article,failed,Browser rendering did not produce usable content,,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,внедрение crm для бизнеса,crm_integration,commercial,,,https://www.1cbit.ru/blog/vnedrenie-crm-sistemy/,1cbit.ru,6,0,,,article,failed,Browser rendering did not produce usable content,,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,внедрение crm для бизнеса,crm_integration,commercial,,,https://crmacademy.ru/blog/kak-vnedrit-crm,crmacademy.ru,7,0,,,article,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://crmacademy.ru/blog/kak-vnedrit-crm"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,внедрение crm под ключ,crm_integration,commercial,,,https://nxr-engine.ru/services,nxr-engine.ru,8,0,,,category,failed,Browser rendering did not produce usable content,,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,внедрение crm консультация,crm_integration,commercial,,,https://crmacademy.ru/blog/kak-vnedrit-crm,crmacademy.ru,3,0,,,article,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://crmacademy.ru/blog/kak-vnedrit-crm
Call log:
  - navigating to ""https://crmacademy.ru/blog/kak-vnedrit-crm"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,внедрение crm консультация,crm_integration,commercial,,,https://okocrm.com/blog/vnedrenie-crm/,okocrm.com,5,0,,,article,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://okocrm.com/blog/vnedrenie-crm/
Call log:
  - navigating to ""https://okocrm.com/blog/vnedrenie-crm/"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,лучшие внедрение crm,crm_integration,comparison,,,https://www.kp.ru/guide/vnedrenie-crm.html,kp.ru,5,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.kp.ru/guide/vnedrenie-crm.html
Call log:
  - navigating to ""https://www.kp.ru/guide/vnedrenie-crm.html"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,лучшие внедрение crm,crm_integration,comparison,,,https://okocrm.com/blog/kuyu-crm-vybrat-2025/,okocrm.com,6,0,,,article,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://okocrm.com/blog/kuyu-crm-vybrat-2025/
Call log:
  - navigating to ""https://okocrm.com/blog/kuyu-crm-vybrat-2025/"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,лучшие внедрение crm,crm_integration,comparison,,,https://trashexpert.ru/software/the-best-crm-software,trashexpert.ru,8,0,,,content,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://trashexpert.ru/software/the-best-crm-software
Call log:
  - navigating to ""https://trashexpert.ru/software/the-best-crm-software"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,лучшие внедрение crm,crm_integration,comparison,,,https://gruzdevv.ru/stati/top-crm-sistem/,gruzdevv.ru,9,0,,,content,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://gruzdevv.ru/stati/top-crm-sistem/
Call log:
  - navigating to ""https://gruzdevv.ru/stati/top-crm-sistem/"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,лучшие внедрение crm,crm_integration,comparison,,,https://craftum.com/blog/crm/,craftum.com,10,0,,,article,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://craftum.com/blog/crm/
Call log:
  - navigating to ""https://craftum.com/blog/crm/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,офтальмологическая клиника с гарантией,ophthalmology,commercial,,,https://www.afrodita-perm.ru/,afrodita-perm.ru,2,0,,,homepage,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.afrodita-perm.ru/
Call log:
  - navigating to ""https://www.afrodita-perm.ru/"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,офтальмологическая клиника с гарантией,ophthalmology,commercial,,,https://perm.3z.ru/,perm.3z.ru,3,0,,,homepage,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://perm.3z.ru/
Call log:
  - navigating to ""https://perm.3z.ru/"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,офтальмологическая клиника с гарантией,ophthalmology,commercial,,,https://doctu.ru/perm/services/oftalmologija,doctu.ru,4,0,,,category,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://doctu.ru/perm/services/oftalmologija
Call log:
  - navigating to ""https://doctu.ru/perm/services/oftalmologija"", waiting until ""domcontentloaded""
",,,0,66.6667
